popularity,budget,revenue,roi,vote_count,vote_average,release_year
0.21,0,0,,39,6.6,1968
0.11,0,500000,,29,6.0,1968
0.2,0,0,,15,6.0,1968
0.19,275000,0,-1.0,16,6.5,1968
0.17,0,0,,13,6.0,1968
0.16,0,0,,10,5.7,1968
0.15,0,0,,13,6.3,1968
0.19,0,0,,10,5.5,1968
0.13,0,0,,13,6.2,1968
0.41,0,3110000,,30,5.9,1968
0.09,0,0,,11,6.4,1968
0.09,0,0,,21,5.7,1968
0.19,0,0,,12,5.5,1968
0.05,0,0,,12,6.7,1968
0.05,950000,814666,-0.14,13,6.0,1968
0.01,0,0,,19,5.9,1968
3.26,13000000,47542841,2.66,2131,8.1,1974
1.65,6000000,30000000,4.0,456,7.7,1974
1.62,7000000,97572000,12.94,283,6.1,1974
1.05,2800000,86273333,29.81,445,7.5,1974
0.91,85000,30859000,362.05,249,6.8,1974
0.84,60000,0,-1.0,43,5.4,1974
0.76,1600000,4420000,1.76,166,7.2,1974
0.74,0,0,,45,6.1,1974
0.7,0,27634716,,92,6.8,1974
0.58,2600000,119500000,44.96,334,7.0,1974
0.47,0,0,,24,6.4,1974
0.46,3000000,47000000,14.67,30,6.1,1974
0.42,3000000,12800000,3.27,33,6.1,1974
0.41,0,0,,25,6.1,1974
0.37,6500000,26533200,3.08,74,6.1,1974
0.38,500000,0,-1.0,21,6.0,1974
0.33,200000,0,-1.0,13,5.0,1974
0.32,0,0,,53,7.1,1974
0.32,0,21700000,,37,6.3,1974
0.32,25000,0,-1.0,15,6.4,1974
0.32,0,0,,44,7.5,1974
0.31,0,0,,35,7.1,1974
0.3,0,0,,21,6.3,1974
0.4,3000000,22000000,6.33,52,6.8,1974
0.26,0,0,,23,6.7,1974
0.26,4000000,0,-1.0,29,6.4,1974
0.25,0,0,,13,5.4,1974
0.23,14000000,116000000,7.29,72,7.2,1974
0.23,0,0,,12,5.7,1974
0.22,0,0,,37,5.4,1974
0.22,0,0,,17,6.5,1974
0.19,1500000,0,-1.0,26,6.9,1974
0.19,7000000,79666653,10.38,23,6.0,1974
0.18,0,43008075,,36,6.2,1974
0.18,0,0,,13,6.0,1974
0.17,0,0,,10,7.4,1974
0.14,0,0,,20,6.1,1974
0.44,0,0,,12,5.2,1974
0.09,0,0,,13,6.6,1974
0.08,0,0,,10,5.9,1974
0.08,0,0,,34,7.5,1974
0.07,700000,0,-1.0,15,4.8,1974
0.06,400000,0,-1.0,11,6.0,1974
0.05,0,0,,15,6.8,1974
0.04,0,0,,22,6.4,1974
0.03,0,30000,,12,6.5,1974
3.26,3000000,108981275,35.33,1612,8.0,1975
2.56,7000000,470654000,66.24,1415,7.3,1975
2.23,400000,5028948,11.57,1097,7.6,1975
1.41,1200000,112892319,93.08,332,7.1,1975
1.02,11000000,20000000,0.82,240,7.2,1975
0.79,5000000,41833347,7.37,58,6.6,1975
0.7,0,0,,62,7.2,1975
0.69,0,0,,21,5.7,1975
0.64,0,27476252,,107,6.8,1975
0.54,0,0,,16,4.9,1975
0.53,0,0,,28,6.3,1975
0.51,300000,0,-1.0,57,5.9,1975
0.49,0,0,,66,7.1,1975
0.48,0,20000000,,33,6.4,1975
0.45,0,0,,16,6.4,1975
0.45,0,0,,51,6.4,1975
0.44,0,12484444,,43,6.0,1975
0.42,2700000,5000000,0.85,14,5.9,1975
0.39,0,0,,14,6.4,1975
0.35,5000000,34251525,5.85,29,6.1,1975
0.33,0,0,,14,6.2,1975
0.3,2200000,0,-1.0,31,6.2,1975
0.29,0,0,,24,6.5,1975
0.29,1500000,0,-1.0,15,5.7,1975
0.29,0,0,,16,5.8,1975
0.28,1800000,46665856,24.93,312,7.2,1975
0.27,0,14200000,,35,6.2,1975
0.07,179000,0,-1.0,43,5.8,1975
0.27,0,0,,10,6.5,1975
0.2,0,0,,11,7.0,1975
0.34,0,30000000,,39,5.8,1975
0.22,15000000,0,-1.0,14,6.6,1975
0.19,0,0,,28,6.8,1975
0.18,0,0,,13,6.4,1975
0.17,0,0,,22,6.4,1975
0.16,0,8022000,,18,5.6,1975
0.16,0,0,,12,6.9,1975
0.14,0,0,,21,6.6,1975
0.13,0,0,,22,7.2,1975
0.02,0,0,,18,6.1,1975
0.06,0,0,,14,5.8,1975
0.07,0,0,,11,3.8,1975
0.05,0,0,,20,7.3,1975
0.03,0,0,,14,5.5,1975
3.17,1100000,59600000,53.18,560,6.7,1962
1.17,15000000,70000000,3.67,517,7.5,1962
0.82,2000000,0,-1.0,168,6.9,1962
0.81,2000000,13129846,5.56,317,7.7,1962
0.63,2200000,0,-1.0,72,7.0,1962
0.61,0,0,,20,5.0,1962
0.61,0,0,,40,7.0,1962
0.53,15000000,50000000,2.33,37,6.1,1962
0.52,0,0,,35,6.0,1962
0.51,3200000,8000000,1.5,134,7.1,1962
0.48,0,0,,15,5.8,1962
0.34,0,0,,12,5.9,1962
0.33,0,0,,14,6.7,1962
0.32,0,8000000,,15,5.4,1962
0.28,0,0,,10,5.0,1962
0.27,980000,0,-1.0,53,6.8,1962
0.27,0,0,,25,6.0,1962
0.24,2650000,3100000,0.17,19,6.4,1962
0.24,126,0,-1.0,12,6.5,1962
0.23,10000000,0,-1.0,132,6.9,1962
0.22,62000,0,-1.0,12,4.9,1962
0.21,0,0,,15,7.0,1962
0.46,500000,2500000,4.0,22,6.8,1962
0.15,0,0,,13,6.2,1962
0.14,0,0,,12,5.6,1962
0.14,0,1250000,,12,5.8,1962
0.32,0,0,,11,5.9,1962
0.12,0,0,,13,5.6,1962
0.12,30000,0,-1.0,33,6.9,1962
0.21,0,0,,14,7.3,1962
0.05,0,0,,12,7.0,1962
0.04,0,0,,16,5.6,1962
3.15,3500000,124900000,34.69,602,7.0,1964
2.21,1800000,9440272,4.24,804,7.7,1964
1.99,6000000,102272727,16.05,613,7.2,1964
0.81,500000,1000549,1.0,92,6.9,1964
0.7,0,0,,85,6.8,1964
0.66,2135161,7000000,2.28,94,7.2,1964
0.63,17000000,72000000,3.24,184,7.1,1964
0.63,0,12368234,,44,7.1,1964
0.45,0,0,,33,6.4,1964
0.35,0,0,,22,6.3,1964
0.37,0,0,,10,6.7,1964
0.58,0,0,,27,6.9,1964
0.31,0,0,,65,6.6,1964
0.29,0,0,,13,4.8,1964
0.28,0,0,,12,6.1,1964
0.19,0,0,,22,6.1,1964
0.28,0,0,,32,6.8,1964
0.27,0,0,,12,5.7,1964
0.22,0,0,,17,6.3,1964
0.16,0,0,,11,6.0,1964
0.2,0,0,,15,6.4,1964
0.2,0,0,,26,5.9,1964
0.19,0,0,,26,6.8,1964
0.19,783000,0,-1.0,20,6.6,1964
0.18,3000000,12000000,3.0,15,5.7,1964
0.18,0,0,,10,4.7,1964
0.18,1200000,0,-1.0,16,6.4,1964
0.18,0,0,,11,6.7,1964
0.16,0,0,,10,6.4,1964
0.15,0,0,,19,5.6,1964
0.13,0,0,,15,5.2,1964
0.12,0,0,,12,4.9,1964
0.12,0,0,,34,6.3,1964
0.11,3500000,0,-1.0,13,6.5,1964
0.13,0,0,,14,5.5,1964
0.08,0,0,,12,5.7,1964
0.07,0,0,,12,5.2,1964
0.07,0,0,,11,4.6,1964
0.06,0,0,,14,6.6,1964
0.06,0,0,,11,5.7,1964
0.02,0,0,,14,5.3,1964
0.01,65000,0,-1.0,13,6.5,1964
3.07,2200000,26589000,11.09,1786,7.7,1971
2.43,3000000,4000000,0.33,434,7.2,1971
1.76,7200000,116000000,15.11,331,6.2,1971
0.98,0,0,,11,6.6,1971
0.89,4000000,35976000,7.99,300,7.2,1971
0.86,2500000,12348905,3.94,125,6.2,1971
0.74,2200000,3251794,0.48,84,6.8,1971
0.63,0,0,,53,5.7,1971
0.63,20000000,0,-1.0,137,6.6,1971
0.63,777000,2437000,2.14,125,6.1,1971
0.63,1200000,0,-1.0,112,7.4,1971
0.6,1800000,41158757,21.87,201,7.0,1971
0.56,725000,10600000,13.62,33,5.8,1971
0.55,0,0,,56,6.9,1971
0.53,0,0,,15,6.5,1971
0.48,1645000,0,-1.0,31,6.0,1971
0.46,450000,0,-1.0,166,7.0,1971
0.45,750000,0,-1.0,52,7.0,1971
0.45,2000000,0,-1.0,76,6.5,1971
0.39,0,0,,22,7.1,1971
0.36,0,0,,39,6.4,1971
0.36,6500000,0,-1.0,70,6.7,1971
0.35,0,0,,29,6.4,1971
0.33,850000,0,-1.0,23,5.8,1971
0.33,0,0,,34,7.1,1971
0.32,4000000,12121618,2.03,30,6.2,1971
0.31,0,0,,71,7.4,1971
0.29,9000000,10404330,0.16,68,6.6,1971
0.37,1300000,29133000,21.41,42,7.0,1971
0.28,1300000,72266306,54.59,48,7.1,1971
0.27,0,0,,33,6.8,1971
0.27,0,0,,12,6.1,1971
0.27,0,0,,17,6.4,1971
0.27,0,0,,10,6.8,1971
0.21,2500000,0,-1.0,36,6.1,1971
0.2,0,0,,27,7.0,1971
0.19,0,0,,27,6.8,1971
0.13,0,0,,26,7.4,1971
0.18,0,0,,12,5.3,1971
0.18,0,0,,16,6.8,1971
0.2,0,0,,18,5.1,1971
0.14,0,0,,16,6.6,1971
0.14,0,0,,11,5.9,1971
0.13,0,0,,15,6.2,1971
0.13,0,0,,12,5.5,1971
0.12,0,28623900,,11,6.1,1971
0.12,0,0,,44,2.9,1971
0.1,0,0,,11,5.0,1971
0.1,0,0,,10,6.1,1971
0.08,0,0,,18,6.4,1971
0.08,0,0,,35,7.0,1971
0.06,0,0,,25,7.0,1971
0.06,100000,0,-1.0,13,5.9,1971
0.01,0,0,,12,5.3,1971
0.0,0,0,,10,6.4,1971
2.68,65000000,261317921,3.02,1012,6.8,1990
2.66,25000000,46836394,0.87,1798,8.0,1990
2.54,70000000,240031094,2.43,1252,6.4,1990
2.44,40000000,244527583,5.11,1762,6.9,1990
2.29,20000000,53000000,1.65,1939,7.4,1990
2.21,14000000,463000000,32.07,963,6.9,1990
1.76,54000000,136766062,1.53,880,6.9,1990
1.7,22000000,424208848,18.28,585,7.3,1990
1.51,22000000,505000000,21.95,714,6.7,1990
1.47,13500000,201965915,13.96,267,6.6,1990
1.3,20000000,61276872,2.06,501,7.5,1990
1.24,42000000,119946358,1.86,354,5.3,1990
1.2,13000000,35763605,1.75,140,5.9,1990
1.13,0,0,,88,6.6,1990
1.07,30,200,5.67,615,6.9,1990
1.03,35000000,57120318,0.63,374,5.7,1990
1.02,60000000,157920733,1.63,198,5.8,1990
1.0,0,0,,334,6.5,1990
0.97,14000000,5080409,-0.64,206,7.4,1990
0.89,50000000,41482207,-0.17,303,6.1,1990
0.86,11000000,48572000,3.42,485,6.3,1990
0.77,35000000,45681173,0.31,249,5.3,1990
0.77,32000000,16283667,-0.49,111,5.7,1990
0.73,0,0,,166,5.1,1990
0.66,0,52096475,,276,7.4,1990
0.64,38000000,153518974,3.04,90,5.5,1990
0.64,0,0,,110,6.7,1990
0.64,6000000,24078196,3.01,82,5.8,1990
0.61,4000000,16853487,3.21,57,5.4,1990
0.59,0,29888235,,42,5.7,1990
0.57,0,0,,13,5.1,1990
0.55,0,221303188,,59,6.3,1990
0.54,0,39404261,,78,5.2,1990
0.52,9500000,14560247,0.53,145,6.5,1990
0.52,0,0,,103,7.3,1990
0.52,0,39024251,,56,5.9,1990
0.51,26000000,61489265,1.36,179,6.0,1990
0.51,10000000,0,-1.0,48,4.7,1990
0.51,0,0,,38,5.8,1990
0.51,0,11567449,,18,5.8,1990
0.5,0,33461269,,69,5.1,1990
0.5,25000000,25965144,0.04,134,6.8,1990
0.5,0,0,,26,6.1,1990
0.48,11000000,8266343,-0.25,138,6.4,1990
0.47,10000000,16153593,0.62,24,6.0,1990
0.46,7000000,9229401,0.32,37,5.4,1990
0.46,0,11541758,,30,6.8,1990
0.46,0,0,,93,6.1,1990
0.45,0,0,,107,5.6,1990
0.44,47000000,103738726,1.21,125,5.7,1990
0.43,16000000,48878502,2.05,148,6.0,1990
0.42,0,1293976,,19,6.4,1990
0.42,0,0,,22,5.9,1990
0.42,4200000,5835247,0.39,63,6.7,1990
0.42,0,13446769,,46,6.5,1990
0.41,0,0,,32,5.4,1990
0.41,0,27575086,,21,4.0,1990
0.41,47000000,15691192,-0.67,46,4.8,1990
0.4,12000000,46044400,2.84,44,6.0,1990
0.13,0,1030938,,13,6.5,1990
0.4,0,0,,33,6.7,1990
0.39,15000000,201957688,12.46,304,5.7,1990
0.37,22000000,0,-1.0,15,3.8,1990
0.37,0,0,,30,6.4,1990
0.37,0,0,,20,6.7,1990
0.59,1000000,2554476,1.55,46,6.2,1990
0.37,10500000,11582891,0.1,20,4.7,1990
0.34,0,20,,22,5.8,1990
0.34,25000000,2075084,-0.92,25,6.2,1990
0.32,1500000,5728953,2.82,33,5.1,1990
0.32,0,0,,31,6.3,1990
0.32,0,0,,58,6.6,1990
0.32,3,16,4.33,37,5.8,1990
0.31,0,1382462,,22,4.6,1990
0.31,10000000,47410000,3.74,64,5.4,1990
0.31,0,0,,11,6.4,1990
0.3,0,6698361,,23,5.1,1990
0.3,37931000,27931461,-0.26,166,6.4,1990
0.29,0,0,,18,5.4,1990
0.49,0,0,,66,5.5,1990
0.28,0,0,,56,5.3,1990
0.29,0,0,,15,5.2,1990
0.28,0,0,,15,5.7,1990
0.28,0,0,,18,5.3,1990
0.28,0,0,,17,6.6,1990
0.38,2500000,205068,-0.92,20,5.6,1990
0.29,0,0,,10,6.0,1990
0.43,0,0,,13,4.8,1990
0.26,0,15645616,,35,5.7,1990
0.26,0,0,,17,5.9,1990
0.26,11000000,8862354,-0.19,40,6.2,1990
0.26,19000000,10000000,-0.47,17,6.0,1990
0.25,0,0,,56,5.4,1990
0.11,0,0,,16,5.0,1990
0.24,0,0,,81,6.4,1990
0.24,0,0,,19,6.7,1990
0.23,0,17487531,,15,6.4,1990
0.23,0,0,,18,5.0,1990
0.39,0,5765562,,30,5.0,1990
0.08,49000000,20423389,-0.58,33,6.5,1990
0.75,23000000,0,-1.0,65,6.0,1990
0.2,4000000,0,-1.0,11,4.4,1990
0.18,0,0,,13,5.7,1990
0.18,20000000,15379253,-0.23,23,6.2,1990
0.17,22000000,39071603,0.78,15,6.0,1990
0.08,225000,0,-1.0,17,7.0,1990
0.16,0,27734391,,27,6.1,1990
0.16,9000000,0,-1.0,10,6.3,1990
0.16,0,0,,12,5.5,1990
0.09,0,0,,12,6.4,1990
0.15,0,17037887,,13,6.0,1990
0.24,0,0,,16,6.8,1990
0.32,0,0,,26,6.1,1990
0.15,0,0,,11,4.9,1990
0.21,22997992,0,-1.0,24,6.4,1990
0.14,500000,3779620,6.56,27,7.6,1990
0.14,18000000,476684675,25.48,1393,7.0,1990
0.26,31000000,35419397,0.14,68,6.5,1990
0.13,2500000,26386000,9.55,21,6.6,1990
0.29,0,0,,14,5.3,1990
0.13,0,0,,35,4.3,1990
0.1,0,0,,14,5.7,1990
0.09,0,0,,15,6.1,1990
0.09,0,15445131,,14,6.4,1990
0.07,2068041,0,-1.0,12,6.9,1990
0.11,0,0,,12,5.1,1990
0.15,0,24707633,,24,4.3,1990
0.07,0,0,,17,6.4,1990
0.07,0,20710451,,43,6.5,1990
0.31,0,29381956,,38,5.9,1990
0.03,0,0,,10,6.6,1990
0.02,0,0,,11,5.4,1990
2.63,4000000,215880014,52.97,913,6.6,1961
1.75,2500000,9500000,2.8,557,7.4,1961
0.9,6000000,43656822,6.28,192,6.6,1961
0.75,6000000,28900000,3.82,95,7.0,1961
0.71,0,0,,18,6.8,1961
0.54,3000000,10000000,2.33,67,6.7,1961
0.39,0,0,,36,6.4,1961
0.39,0,0,,25,6.2,1961
0.31,0,0,,23,6.6,1961
0.3,0,0,,43,6.6,1961
0.29,2000000,0,-1.0,99,7.3,1961
0.28,5037000,14483352,1.88,10,5.9,1961
0.27,4000000,0,-1.0,23,6.2,1961
0.26,0,0,,24,6.3,1961
0.25,200000,2000000,9.0,23,6.3,1961
0.56,0,0,,12,6.3,1961
0.24,0,0,,17,5.2,1961
0.22,0,0,,13,7.0,1961
0.2,0,0,,34,7.0,1961
0.19,0,0,,10,4.6,1961
0.17,6000000,4300000,-0.28,17,6.1,1961
0.3,3000000,4000000,0.33,30,7.5,1961
0.16,0,0,,11,5.8,1961
0.16,0,0,,18,6.0,1961
0.29,2900000,5000000,0.72,10,6.1,1961
0.23,0,0,,15,5.8,1961
0.11,0,0,,17,5.3,1961
0.08,0,0,,13,7.2,1961
0.07,0,0,,10,7.2,1961
0.07,0,0,,17,5.3,1961
0.03,1500000,0,-1.0,13,6.3,1961
2.61,806948,32000000,38.66,1180,8.0,1960
1.87,2000000,4905000,1.45,224,7.0,1960
1.14,12000000,60000000,4.0,211,6.9,1960
0.95,3000000,25000000,7.33,235,7.9,1960
0.88,0,0,,15,4.9,1960
0.71,750000,0,-1.0,101,7.3,1960
0.57,0,0,,56,7.4,1960
0.47,0,0,,47,6.9,1960
0.42,0,0,,39,6.6,1960
0.42,0,0,,17,4.9,1960
0.39,0,6000000,,12,4.9,1960
0.33,0,0,,19,6.6,1960
0.32,270000,0,-1.0,28,5.9,1960
0.27,0,0,,12,5.6,1960
0.27,0,0,,12,5.2,1960
0.27,0,0,,12,6.5,1960
0.27,0,0,,10,5.9,1960
0.25,0,0,,25,7.2,1960
0.23,0,0,,10,5.7,1960
0.23,30000,0,-1.0,23,6.0,1960
0.31,0,0,,27,6.2,1960
0.19,0,0,,12,4.9,1960
0.16,0,0,,30,6.8,1960
0.14,0,0,,11,6.0,1960
0.14,0,0,,11,6.3,1960
0.14,0,0,,10,6.0,1960
0.13,200000,0,-1.0,28,7.0,1960
0.11,0,10000000,,12,7.0,1960
0.11,0,0,,12,5.5,1960
0.06,3000000,7100000,1.37,13,7.2,1960
0.07,0,0,,13,6.1,1960
0.26,0,0,,14,6.1,1960
2.58,1300000,28262574,20.74,1269,7.8,1976
2.39,1100000,117235147,105.58,963,7.2,1976
1.26,1800000,33800000,17.78,497,6.8,1976
1.0,2800000,60922980,20.76,203,6.9,1976
0.92,9000000,25000000,1.78,101,5.9,1976
0.89,24000000,52614445,1.19,70,5.9,1976
0.85,8500000,70600000,7.31,216,7.3,1976
0.72,9000000,46236000,4.14,97,6.6,1976
0.6,2000000,7900000,2.95,37,6.7,1976
0.6,3700000,31800000,7.59,135,7.1,1976
0.52,6500000,21709020,2.34,90,7.1,1976
0.52,0,0,,10,5.9,1976
0.48,3800000,23689877,5.23,161,7.4,1976
0.41,0,0,,30,5.7,1976
0.38,0,0,,10,4.9,1976
0.67,0,0,,86,7.3,1976
0.38,0,51079064,,30,7.0,1976
0.37,150000,0,-1.0,80,7.0,1976
0.36,6000000,33833201,4.64,47,6.6,1976
0.33,0,0,,29,5.4,1976
0.33,0,0,,26,6.7,1976
0.33,0,0,,25,6.2,1976
0.33,0,0,,14,6.6,1976
0.32,0,0,,15,5.5,1976
0.31,0,0,,32,6.4,1976
0.28,0,0,,18,5.9,1976
0.56,1500000,0,-1.0,46,6.3,1976
0.26,0,0,,34,6.8,1976
0.26,0,0,,16,7.3,1976
0.26,0,0,,10,6.0,1976
0.57,0,0,,18,6.0,1976
0.21,0,0,,20,6.5,1976
0.2,0,0,,27,6.0,1976
0.19,0,0,,27,6.9,1976
0.19,0,0,,15,6.7,1976
0.16,6000000,161000000,25.83,14,5.7,1976
0.13,0,0,,12,5.2,1976
0.46,0,0,,38,6.3,1976
0.13,0,0,,11,4.9,1976
0.13,0,0,,10,5.9,1976
0.13,0,0,,14,7.0,1976
0.11,0,0,,14,5.6,1976
0.12,0,0,,10,4.6,1976
0.04,0,0,,11,6.0,1976
0.03,0,0,,13,5.6,1976
0.02,35000000,35323292,0.01,54,6.6,1976
0.0,0,0,,15,6.3,1976
2.57,14600000,70906973,3.86,1339,7.2,1993
2.46,18000000,75634409,3.2,1172,7.4,1993
2.38,22000000,321265768,13.6,2632,8.1,1993
2.2,63000000,920100000,13.6,3169,7.4,1993
1.96,57000000,159055768,1.79,580,6.1,1993
1.73,25000000,441286195,16.65,809,6.9,1993
1.71,44000000,368875760,7.38,717,7.0,1993
1.36,40000000,176997168,3.42,170,6.5,1993
1.29,26000000,206678440,6.95,514,7.5,1993
1.24,6900000,7993039,0.16,320,7.3,1993
1.21,85000000,137298489,0.62,367,5.8,1993
1.19,30000000,135130999,3.5,188,6.9,1993
1.18,20000000,35739755,0.79,273,6.3,1993
1.13,0,48919043,,254,6.3,1993
1.04,70000000,255000211,2.64,312,6.1,1993
1.04,40000000,116300000,1.91,62,4.7,1993
1.02,21,42,1.0,95,5.2,1993
1.02,0,0,,51,6.6,1993
1.0,0,0,,146,7.4,1993
0.98,14000000,154864401,10.06,289,6.8,1993
0.94,21000000,227799884,9.85,362,6.4,1993
0.93,25000000,56505065,1.26,373,7.3,1993
0.91,0,23202734,,124,6.8,1993
0.89,30000000,11146270,-0.63,35,5.4,1993
0.89,30000000,36516012,0.22,394,7.4,1993
0.87,25000000,133752825,4.35,255,6.1,1993
0.85,12500000,12281551,-0.02,402,7.3,1993
0.83,42000000,20844907,-0.5,114,4.0,1993
0.83,38000000,57319029,0.51,173,5.8,1993
0.82,0,12136938,,36,6.4,1993
0.8,45000000,195268056,3.34,207,6.2,1993
0.79,30000000,53898845,0.8,112,5.9,1993
0.79,22000000,10696210,-0.51,169,4.2,1993
0.79,11000000,30000000,1.73,495,7.4,1993
0.79,35000000,117270765,2.35,117,5.8,1993
0.76,9000000,2395231,-0.73,96,6.3,1993
0.76,22000000,17287898,-0.21,227,7.2,1993
0.76,13500000,11285588,-0.16,69,6.9,1993
0.75,25000000,40903593,0.64,380,7.0,1993
0.75,0,32416586,,147,7.1,1993
0.74,42000000,270248367,5.43,258,6.5,1993
0.74,15000000,10611160,-0.29,28,4.9,1993
0.71,0,0,,60,5.6,1993
0.71,28000000,39514713,0.41,278,6.1,1993
0.71,0,0,,55,6.3,1993
0.68,13000000,65796862,4.06,156,7.4,1993
0.68,13000000,428868,-0.97,28,5.5,1993
0.67,20000000,153698625,6.68,226,5.9,1993
0.67,0,11081586,,25,5.3,1993
0.66,0,36448200,,40,5.9,1993
0.65,0,0,,54,5.9,1993
0.64,0,0,,14,5.3,1993
0.64,0,4104962,,85,6.7,1993
0.64,30,0,-1.0,108,5.3,1993
0.63,7000000,116700000,15.67,131,6.8,1993
0.63,35000000,18635620,-0.47,19,6.1,1993
0.63,35000000,0,-1.0,61,7.7,1993
0.62,0,0,,111,6.6,1993
0.61,8000000,0,-1.0,95,6.9,1993
0.61,17000000,44456478,1.62,94,6.2,1993
0.6,0,47965000,,131,5.7,1993
0.6,18000000,74189677,3.12,115,5.9,1993
0.57,11500000,23237911,1.02,96,7.1,1993
0.57,6000000,5617391,-0.06,98,7.2,1993
0.56,34000000,32255440,-0.05,76,6.7,1993
0.56,0,0,,167,7.5,1993
0.56,0,0,,98,5.8,1993
0.55,0,0,,23,6.5,1993
0.54,0,0,,18,4.9,1993
0.52,0,63000000,,99,6.2,1993
0.52,0,0,,44,6.0,1993
0.52,32000000,36733909,0.15,198,6.7,1993
0.51,0,46405336,,47,6.0,1993
0.5,0,18994653,,52,6.1,1993
0.5,3000000,15,-1.0,86,3.9,1993
0.5,0,140081992,,43,5.9,1993
0.5,0,0,,87,6.4,1993
0.49,8,27,2.38,72,5.5,1993
0.49,0,0,,101,4.8,1993
0.49,12000000,22750363,0.9,113,7.2,1993
0.48,22000000,0,-1.0,33,6.8,1993
0.48,0,3200000,,11,3.4,1993
0.48,0,0,,115,4.8,1993
0.48,15000000,118243066,6.88,84,5.0,1993
0.47,0,25000000,,46,6.4,1993
0.46,0,6110979,,52,5.9,1993
0.45,20000000,11585483,-0.42,72,6.2,1993
0.45,25000000,6,-1.0,52,6.7,1993
0.45,0,7770731,,15,5.4,1993
0.45,0,0,,37,5.2,1993
0.43,0,0,,36,6.8,1993
0.41,0,0,,21,6.6,1993
0.41,38000000,266614059,6.02,152,5.6,1993
0.41,19000000,0,-1.0,86,7.1,1993
0.41,10000000,0,-1.0,18,5.6,1993
0.4,3500000,27900000,6.97,94,7.1,1993
0.4,12,0,-1.0,29,4.9,1993
0.39,30000000,13273595,-0.56,25,4.4,1993
0.39,0,27484464,,19,5.9,1993
0.38,33000000,0,-1.0,28,6.5,1993
0.32,0,0,,11,4.5,1993
0.38,0,24760338,,46,5.7,1993
0.38,0,16589540,,31,6.2,1993
0.37,8000000,2000000,-0.75,27,6.1,1993
0.18,0,0,,33,7.3,1993
0.36,0,0,,32,6.3,1993
0.39,0,0,,21,4.8,1993
0.13,900000,8556940,8.51,51,5.5,1993
0.24,0,0,,21,5.3,1993
0.34,0,53579269,,40,5.8,1993
0.34,0,0,,16,5.4,1993
0.34,25000000,2438031,-0.9,15,4.0,1993
0.33,750000,0,-1.0,28,7.1,1993
0.33,0,0,,12,4.4,1993
0.54,0,0,,113,7.0,1993
0.32,35000000,4858139,-0.86,33,5.8,1993
0.32,1500000,418961,-0.72,46,5.8,1993
0.32,0,0,,14,5.5,1993
0.31,14000000,27515786,0.97,24,6.8,1993
0.3,0,0,,18,6.3,1993
0.3,0,9532895,,15,6.0,1993
0.3,0,7266383,,37,7.2,1993
0.29,8000000,0,-1.0,14,4.5,1993
0.29,0,1499795,,11,6.4,1993
0.29,900000,6980986,6.76,15,4.7,1993
0.29,0,5632086,,36,7.1,1993
0.28,0,0,,10,5.3,1993
0.28,0,23042200,,15,5.9,1993
0.27,11000000,32861136,1.99,17,6.8,1993
0.27,22000000,0,-1.0,41,5.6,1993
0.26,0,0,,40,5.3,1993
0.26,0,0,,11,5.1,1993
0.26,0,18899204,,24,5.9,1993
0.51,0,0,,20,5.4,1993
0.24,6000000,13609396,1.27,28,5.9,1993
0.24,19885552,19724334,-0.01,49,6.4,1993
0.23,0,9317021,,50,5.7,1993
0.25,0,0,,12,5.4,1993
0.23,0,0,,10,4.2,1993
0.23,0,0,,12,6.1,1993
0.23,0,0,,57,5.9,1993
0.21,0,2967668,,13,6.1,1993
0.21,5000000,0,-1.0,15,3.5,1993
0.21,0,0,,38,6.6,1993
0.21,6000000,3283371,-0.45,12,6.7,1993
0.2,0,3418141,,10,5.9,1993
0.2,0,194720,,18,6.5,1993
0.19,0,12416686,,15,5.8,1993
0.19,6000000,12974636,1.16,10,5.5,1993
0.19,0,1796389,,27,4.6,1993
0.18,0,3956913,,20,7.1,1993
0.18,14000000,0,-1.0,14,5.8,1993
0.18,125000,0,-1.0,19,6.7,1993
0.17,0,6574896,,12,6.1,1993
0.17,2000000,0,-1.0,13,5.2,1993
0.25,0,0,,12,4.8,1993
0.15,0,0,,10,6.4,1993
0.15,30,0,-1.0,12,4.8,1993
0.14,14000000,63513743,3.54,72,6.9,1993
0.13,0,0,,10,5.6,1993
0.13,0,0,,25,5.2,1993
0.13,2000000,54207,-0.97,34,5.6,1993
0.27,0,0,,13,4.7,1993
0.13,0,0,,10,5.5,1993
0.09,0,0,,15,6.6,1993
0.27,0,0,,29,7.0,1993
0.12,0,0,,10,4.8,1993
0.28,0,0,,21,5.6,1993
0.42,0,4916135,,20,5.3,1993
0.09,0,0,,15,5.3,1993
0.28,1000000,6933459,5.93,20,6.8,1993
0.09,68000,0,-1.0,11,6.3,1993
0.09,0,0,,18,5.6,1993
0.04,0,17953778,,16,6.5,1993
0.14,0,0,,18,5.9,1993
0.01,0,0,,14,6.3,1993
0.01,0,0,,11,7.8,1993
2.55,4000000,205843612,50.46,928,7.0,1967
2.23,3000000,104397102,33.8,426,7.5,1967
1.98,12000000,41744718,2.48,76,5.4,1967
1.55,9500000,111584787,10.75,301,6.2,1967
1.02,2500000,50700000,19.28,153,7.6,1967
0.73,0,0,,78,6.9,1967
0.68,3000000,16217773,4.41,171,7.2,1967
0.59,4000000,11000000,1.75,42,7.5,1967
0.56,0,0,,61,6.7,1967
